game_date,game_id,player,team,opp,is_home,market_type,stat,threshold,yes_ask,model_prob,pred_stat,lineup_adj,edge,direction,kelly,rest_days,opp_def_l10,game_in_series,ticker,run_date
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,STL,2.0,0.38,0.14,1.0,0.0,0.24,NO,0.25,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEDMITCHELL45-2,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,FG3M,4.0,0.33,0.097,2.4,0.0,0.233,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEDMITCHELL45-4,2026-05-03
2026-05-03,26MAY03TORCLE,Dennis Schröder,CLE,TOR,1,PROP,STL,2.0,0.27,0.045,0.4,0.0,0.225,NO,0.25,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEDSCHRODER8-2,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,STL,1.0,0.73,0.506,1.0,0.0,0.224,NO,0.1535,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEDMITCHELL45-1,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,AST,8.0,0.41,0.208,6.6,0.0,0.202,NO,0.2463,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEJHARDEN1-8,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,PTS,15.0,0.86,0.659,17.4,0.0,0.201,NO,0.1166,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORSBARNES4-15,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,AST,10.0,0.22,0.024,6.6,0.0,0.196,NO,0.25,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEJHARDEN1-10,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,REB,10.0,0.23,0.042,5.8,0.0,0.188,NO,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORSBARNES4-10,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,PTS,30.0,0.34,0.152,24.0,0.0,0.188,NO,0.25,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEDMITCHELL45-30,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,REB,8.0,0.3,0.127,5.2,0.0,0.173,NO,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORJPOELTL19-8,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,FG3M,2.0,0.79,0.632,2.4,0.0,0.158,NO,0.1002,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEDMITCHELL45-2,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,REB,6.0,0.53,0.374,5.2,0.0,0.156,NO,0.1468,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORJPOELTL19-6,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,PTS,25.0,0.59,0.434,24.0,0.0,0.156,NO,0.1322,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEDMITCHELL45-25,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,STL,2.0,0.27,0.114,0.9,0.0,0.156,NO,0.25,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEEMOBLEY4-2,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,FG3M,4.0,0.33,0.174,2.8,0.0,0.156,NO,0.2371,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJHARDEN1-4,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,2.0,0.44,0.284,1.6,0.0,0.156,NO,0.1778,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-2,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,3.0,0.18,0.024,1.6,0.0,0.156,NO,0.25,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-3,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,8.0,0.58,0.735,9.1,0.0,0.155,YES,0.1847,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-8,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,FG3M,5.0,0.17,0.017,2.4,0.0,0.153,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEDMITCHELL45-5,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,AST,7.0,0.56,0.409,6.6,0.0,0.151,NO,0.1346,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEJHARDEN1-7,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,AST,2.0,0.47,0.323,1.2,0.0,0.147,NO,0.1564,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORJPOELTL19-2,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,STL,1.0,0.6,0.456,0.9,0.0,0.144,NO,0.1203,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEEMOBLEY4-1,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,REB,6.0,0.26,0.402,5.4,0.0,0.142,YES,0.0962,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEDMITCHELL45-6,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,6.0,0.23,0.088,3.7,0.0,0.142,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,PTS,35.0,0.17,0.029,24.0,0.0,0.141,NO,0.25,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEDMITCHELL45-35,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,REB,8.0,0.68,0.819,10.2,0.0,0.139,YES,0.2167,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEEMOBLEY4-8,2026-05-03
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,10.0,0.32,0.184,7.8,0.0,0.136,NO,0.2122,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,PTS,30.0,0.15,0.015,17.4,0.0,0.135,NO,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORSBARNES4-30,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,4.0,0.56,0.427,3.7,0.0,0.133,NO,0.1189,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,FG3M,5.0,0.17,0.039,2.8,0.0,0.131,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJHARDEN1-5,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,REB,9.0,0.56,0.691,10.2,0.0,0.131,YES,0.1494,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEEMOBLEY4-9,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,STL,3.0,0.2,0.069,1.6,0.0,0.131,NO,0.25,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORSBARNES4-3,2026-05-03
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,1.0,0.7,0.57,1.2,0.0,0.13,NO,0.0929,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-1,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,REB,4.0,0.82,0.692,5.2,0.0,0.128,NO,0.0783,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORJPOELTL19-4,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,6.0,0.84,0.964,9.1,0.0,0.124,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-6,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,STL,2.0,0.37,0.249,1.4,0.0,0.121,NO,0.1634,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEJHARDEN1-2,2026-05-03
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,BLK,1.0,0.71,0.828,1.7,0.0,0.118,YES,0.203,2.0,109.6,7,KXNBABLK-26MAY03TORCLE-CLEJALLEN31-1,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,REB,10.0,0.14,0.025,5.2,0.0,0.115,NO,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORJPOELTL19-10,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,AST,6.0,0.27,0.157,4.3,0.0,0.113,NO,0.209,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDMITCHELL45-6,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,STL,3.0,0.15,0.038,1.4,0.0,0.112,NO,0.25,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEJHARDEN1-3,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,30.0,0.23,0.118,23.1,0.0,0.112,NO,0.2427,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-30,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,1.0,0.62,0.51,1.0,0.0,0.11,NO,0.0889,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-1,2026-05-03
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,BLK,3.0,0.14,0.031,1.7,0.0,0.109,NO,0.25,2.0,109.6,7,KXNBABLK-26MAY03TORCLE-CLEJALLEN31-3,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,STL,3.0,0.12,0.011,0.9,0.0,0.109,NO,0.25,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEEMOBLEY4-3,2026-05-03
2026-05-03,26MAY03TORCLE,Dennis Schröder,CLE,TOR,1,PROP,AST,2.0,0.64,0.532,2.1,0.0,0.108,NO,0.0845,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDSCHRODER8-2,2026-05-03
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,12.0,0.15,0.043,7.8,0.0,0.107,NO,0.25,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-12,2026-05-03
2026-05-03,26MAY03TORCLE,Dennis Schröder,CLE,TOR,1,PROP,STL,3.0,0.11,0.003,0.4,0.0,0.107,NO,0.25,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEDSCHRODER8-3,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,12.0,0.15,0.044,9.1,0.0,0.106,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-12,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,3.0,0.12,0.015,1.0,0.0,0.105,NO,0.25,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-3,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,STL,3.0,0.12,0.015,1.0,0.0,0.105,NO,0.25,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEDMITCHELL45-3,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,AST,5.0,0.44,0.336,4.3,0.0,0.104,NO,0.1178,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDMITCHELL45-5,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,STL,2.0,0.45,0.35,1.6,0.0,0.1,NO,0.1115,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORSBARNES4-2,2026-05-03
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,2.0,0.36,0.261,1.2,0.0,0.099,NO,0.1374,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-2,2026-05-03
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,9.0,0.41,0.312,7.8,0.0,0.098,NO,0.1191,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-9,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,PTS,15.0,0.64,0.737,18.7,0.0,0.097,YES,0.1343,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEEMOBLEY4-15,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,2.0,0.24,0.143,1.0,0.0,0.097,NO,0.2031,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,REB,12.0,0.1,0.005,5.8,0.0,0.095,NO,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORSBARNES4-12,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,REB,5.0,0.47,0.565,5.4,0.0,0.095,YES,0.0894,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEDMITCHELL45-5,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,FG3M,3.0,0.54,0.451,2.8,0.0,0.089,NO,0.0827,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJHARDEN1-3,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,PTS,20.0,0.51,0.599,21.5,0.0,0.089,YES,0.0907,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJHARDEN1-20,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,PTS,15.0,0.78,0.867,21.5,0.0,0.087,YES,0.1975,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJHARDEN1-15,2026-05-03
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,3.0,0.16,0.073,1.2,0.0,0.087,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-3,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,REB,10.0,0.45,0.536,10.2,0.0,0.086,YES,0.0779,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEEMOBLEY4-10,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,FG3M,1.0,0.96,0.875,2.4,0.0,0.085,NO,0.044,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEDMITCHELL45-1,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,FG3M,1.0,0.65,0.566,1.2,0.0,0.084,NO,0.0644,2.0,114.8,7,KXNBA3PT-26MAY03TORCLE-TORSBARNES4-1,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,PTS,20.0,0.33,0.41,18.7,0.0,0.08,YES,0.0595,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEEMOBLEY4-20,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,AST,8.0,0.08,0.0,1.2,0.0,0.08,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORJPOELTL19-8,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,STL,1.0,0.74,0.661,1.4,0.0,0.079,NO,0.0531,2.0,109.6,7,KXNBASTL-26MAY03TORCLE-CLEJHARDEN1-1,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,REB,6.0,0.88,0.958,10.2,0.0,0.078,YES,0.25,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEEMOBLEY4-6,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,AST,6.0,0.08,0.003,1.2,0.0,0.077,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORJPOELTL19-6,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,10.0,0.15,0.074,6.5,0.0,0.076,NO,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,25.0,0.45,0.374,23.1,0.0,0.076,NO,0.0847,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-25,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,REB,2.0,0.98,0.907,5.2,0.0,0.073,NO,0.0373,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORJPOELTL19-2,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,2.0,0.91,0.837,3.7,0.0,0.073,NO,0.04,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,FG3M,2.0,0.33,0.258,1.2,0.0,0.072,NO,0.109,2.0,114.8,7,KXNBA3PT-26MAY03TORCLE-TORSBARNES4-2,2026-05-03
2026-05-03,26MAY03TORCLE,Dennis Schröder,CLE,TOR,1,PROP,AST,4.0,0.21,0.138,2.1,0.0,0.072,NO,0.1706,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDSCHRODER8-4,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,AST,6.0,0.71,0.638,6.6,0.0,0.072,NO,0.0504,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEJHARDEN1-6,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,35.0,0.09,0.02,23.1,0.0,0.07,NO,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-35,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,AST,12.0,0.07,0.001,6.6,0.0,0.069,NO,0.25,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEJHARDEN1-12,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,AST,4.0,0.12,0.052,1.2,0.0,0.068,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORJPOELTL19-4,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,AST,8.0,0.08,0.015,4.3,0.0,0.065,NO,0.25,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDMITCHELL45-8,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,8.0,0.33,0.265,6.5,0.0,0.065,NO,0.0989,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,REB,5.0,0.51,0.572,5.4,0.0,0.062,YES,0.0629,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJHARDEN1-5,2026-05-03
2026-05-03,26MAY03TORCLE,Dennis Schröder,CLE,TOR,1,PROP,AST,8.0,0.06,0.0,2.1,0.0,0.06,NO,0.25,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDSCHRODER8-8,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,FG3M,3.0,0.13,0.071,1.2,0.0,0.059,NO,0.2255,2.0,114.8,7,KXNBA3PT-26MAY03TORCLE-TORSBARNES4-3,2026-05-03
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,4.0,0.07,0.012,1.2,0.0,0.058,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-4,2026-05-03
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,BLK,2.0,0.38,0.322,1.7,0.0,0.058,NO,0.0767,2.0,109.6,7,KXNBABLK-26MAY03TORCLE-CLEJALLEN31-2,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,REB,4.0,0.66,0.717,5.4,0.0,0.057,YES,0.0836,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEDMITCHELL45-4,2026-05-03
2026-05-03,26MAY03TORCLE,Jakob Poeltl,TOR,CLE,0,PROP,PTS,10.0,0.29,0.344,7.7,0.0,0.054,YES,0.0382,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORJPOELTL19-10,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,8.0,0.06,0.006,3.7,0.0,0.054,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,REB,8.0,0.09,0.143,5.4,0.0,0.053,YES,0.029,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEDMITCHELL45-8,2026-05-03
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,8.0,0.52,0.469,7.8,0.0,0.051,NO,0.0494,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-8,2026-05-03
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,10.0,0.05,0.0,3.7,0.0,0.05,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03
2026-05-03,26MAY03TORCLE,Dennis Schröder,CLE,TOR,1,PROP,AST,10.0,0.05,0.0,2.1,0.0,0.05,NO,0.25,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDSCHRODER8-10,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,FG3M,5.0,0.05,0.001,1.2,0.0,0.049,NO,0.25,2.0,114.8,7,KXNBA3PT-26MAY03TORCLE-TORSBARNES4-5,2026-05-03
2026-05-03,26MAY03TORCLE,James Harden,CLE,TOR,1,PROP,REB,6.0,0.36,0.409,5.4,0.0,0.049,YES,0.0384,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJHARDEN1-6,2026-05-03
2026-05-03,26MAY03TORCLE,Dennis Schröder,CLE,TOR,1,PROP,AST,6.0,0.06,0.012,2.1,0.0,0.048,NO,0.25,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDSCHRODER8-6,2026-05-03
2026-05-03,26MAY03TORCLE,Donovan Mitchell,CLE,TOR,1,PROP,AST,4.0,0.61,0.564,4.3,0.0,0.046,NO,0.0376,2.0,109.6,7,KXNBAAST-26MAY03TORCLE-CLEDMITCHELL45-4,2026-05-03
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,10.0,0.34,0.295,9.1,0.0,0.045,NO,0.0664,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-10,2026-05-03
2026-05-03,26MAY03TORCLE,Evan Mobley,CLE,TOR,1,PROP,PTS,10.0,0.89,0.933,18.7,0.0,0.043,YES,0.1932,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEEMOBLEY4-10,2026-05-03
